country_name,iso3,stakeholder,fit_inst,fit,share,resource_rents_pct_gdp,resource_rents_year
China,CHN,Magicians,0.4506044000804289,0.4506044000804289,0.32776996674186754,1.70756488252672,2021
China,CHN,Workhorses,0.3740826307507272,0.3740826307507272,0.27210797634907874,1.70756488252672,2021
China,CHN,Rentiers,0.47742462281557385,0.18922317367690428,0.1376410734821924,1.70756488252672,2021
China,CHN,Powerbrokers,0.5977681468434226,0.3608478447408466,0.2624809834268614,1.70756488252672,2021
Colombia,COL,Magicians,0.5822525442886207,0.5822525442886207,0.35432520304328186,5.32396445388134,2021
Colombia,COL,Workhorses,0.5564057963812621,0.5564057963812621,0.3385963680384086,5.32396445388134,2021
Colombia,COL,Rentiers,0.583206350204348,0.3449452193281814,0.20991369823311898,5.32396445388134,2021
Colombia,COL,Powerbrokers,0.39082923889867427,0.15966804272079987,0.09716473068519055,5.32396445388134,2021
Comoros,COM,Magicians,0.31408232049519935,0.31408232049519935,0.4170481583465848,1.62843413378353,2021
Comoros,COM,Workhorses,0.23387758159793157,0.23387758159793157,0.3105498409785893,1.62843413378353,2021
Comoros,COM,Rentiers,0.29277284490120903,0.11425281752242304,0.15170840262039914,1.62843413378353,2021
Comoros,COM,Powerbrokers,0.1490683229813664,0.09089531889107708,0.12069359805442677,1.62843413378353,2021
Costa Rica,CRI,Magicians,0.647932563903646,0.647932563903646,0.3325452398004439,0.763407374189705,2021
Costa Rica,CRI,Workhorses,0.85523619065183,0.85523619065183,0.43894185899973504,0.763407374189705,2021
Costa Rica,CRI,Rentiers,0.4925900056121952,0.13816548937903037,0.07091212628808083,0.763407374189705,2021
Costa Rica,CRI,Powerbrokers,0.4267752850653565,0.30707002218117113,0.15760077491174015,0.763407374189705,2021
Croatia,HRV,Magicians,0.5779254260362864,0.5779254260362864,0.37678484823141156,0.681198197003712,2021
Croatia,HRV,Workhorses,0.6356235430743424,0.6356235430743424,0.4144017712668365,0.681198197003712,2021
Croatia,HRV,Rentiers,0.4822171648642268,0.13231568548103784,0.08626466880776724,0.681198197003712,2021
Croatia,HRV,Powerbrokers,0.25905024566607954,0.18796938557477721,0.12254871169398465,0.681198197003712,2021
Cyprus,CYP,Magicians,0.6083424527406939,0.6083424527406939,0.344468886945127,0.0127645649104764,2021
Cyprus,CYP,Workhorses,0.7383628008315904,0.7383628008315904,0.41809183465379196,0.0127645649104764,2021
Cyprus,CYP,Rentiers,0.48125429781091145,0.023475819405410315,0.013292988750455424,0.0127645649104764,2021
